accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,timestamp,timestampNanos,label
1.52,7.3999996,6.29,-0.01,-0.21,0.02,1767182190730,224836332463108,STANDING
1.52,7.3999996,6.29,-0.01,-0.21,0.02,1767182190730,224836332463108,STANDING
1.5999999,8.24,6.25,0.049999997,-0.53,0.35,1767182190763,224836362926858,STANDING
1.5999999,8.24,6.25,0.049999997,-0.53,0.35,1767182190763,224836362926858,STANDING
1.86,7.69,6.14,0.089999996,-0.69,0.42999998,1767182190789,224836392415816,STANDING
1.86,7.69,6.14,0.089999996,-0.69,0.42999998,1767182190789,224836392415816,STANDING
1.76,7.77,5.92,0.37,-0.83,0.39999998,1767182190812,224836412346337,STANDING
1.76,7.77,5.92,0.37,-0.83,0.39999998,1767182190812,224836412346337,STANDING
1.91,8.33,6.6,0.48999998,-0.96,0.58,1767182190834,224836432523160,STANDING
1.91,8.33,6.6,0.48999998,-0.96,0.58,1767182190834,224836432523160,STANDING
2.6699998,8.96,6.39,0.95,-0.98999995,0.78,1767182190855,224836453100712,STANDING
2.6699998,8.96,6.39,0.95,-0.98999995,0.78,1767182190855,224836453100712,STANDING
2.78,7.7799997,5.31,1.16,-1.04,0.82,1767182190889,224836492158473,STANDING
2.78,7.7799997,5.31,1.16,-1.04,0.82,1767182190889,224836492158473,STANDING
2.55,8.46,4.24,1.3199999,-1.02,0.75,1767182190909,224836512161233,STANDING
2.55,8.46,4.24,1.3199999,-1.02,0.75,1767182190909,224836512161233,STANDING
3.1299999,8.5199995,4.5899997,0.95,-0.42,0.29,1767182190930,224836533012066,STANDING
3.1299999,8.5199995,4.5899997,0.95,-0.42,0.29,1767182190930,224836533012066,STANDING
3.09,8.29,5.41,0.87,-0.37,0.38,1767182190959,224836562094983,STANDING
3.09,8.29,5.41,0.87,-0.37,0.38,1767182190959,224836562094983,STANDING
3.86,7.89,5.06,1.17,-0.22,0.29999998,1767182190990,224836592143316,STANDING
3.86,7.89,5.06,1.17,-0.22,0.29999998,1767182190990,224836592143316,STANDING
2.7,7.94,3.8999999,1.2099999,-0.32999998,-0.13,1767182191011,224836612590660,STANDING
2.7,7.94,3.8999999,1.2099999,-0.32999998,-0.13,1767182191011,224836612590660,STANDING
2.46,8.26,2.77,1.2099999,-0.32999998,-0.13,1767182191032,224836634052743,STANDING
2.46,8.26,2.77,1.2099999,-0.32999998,-0.13,1767182191032,224836634052743,STANDING
2.61,8.05,2.4199998,0.64,0.08,0.14,1767182191055,224836657807118,STANDING
2.61,8.05,2.4199998,0.64,0.08,0.14,1767182191055,224836657807118,STANDING
3.1599998,8.07,3.1399999,0.48,0.07,0.19999999,1767182191084,224836682087379,STANDING
3.1599998,8.07,3.1399999,0.48,0.07,0.19999999,1767182191084,224836682087379,STANDING
3.6299999,7.87,2.82,0.14,0.22,0.45999998,1767182191109,224836712107066,STANDING
3.6299999,7.87,2.82,0.14,0.22,0.45999998,1767182191109,224836712107066,STANDING
4.52,7.79,2.4299998,0.08,0.26999998,0.55,1767182191130,224836732643629,STANDING
4.52,7.79,2.4299998,0.08,0.26999998,0.55,1767182191130,224836732643629,STANDING
4.35,8.44,2.27,-0.42999998,0.13,0.14999999,1767182191151,224836753759410,STANDING
4.35,8.44,2.27,-0.42999998,0.13,0.14999999,1767182191151,224836753759410,STANDING
3.22,7.83,3.27,-0.78,-0.02,0.0,1767182191172,224836772347743,STANDING
3.22,7.83,3.27,-0.78,-0.02,0.0,1767182191172,224836772347743,STANDING
3.75,8.42,4.08,-0.84,-0.22999999,0.24,1767182191209,224836812158108,STANDING
3.75,8.42,4.08,-0.84,-0.22999999,0.24,1767182191209,224836812158108,STANDING
3.47,8.08,3.77,-0.71,-0.35,0.45,1767182191230,224836832778889,STANDING
3.47,8.08,3.77,-0.71,-0.35,0.45,1767182191230,224836832778889,STANDING
4.35,7.94,3.98,-0.72999996,-0.64,0.65,1767182191269,224836872505816,STANDING
4.35,7.94,3.98,-0.72999996,-0.64,0.65,1767182191269,224836872505816,STANDING
4.35,7.94,3.98,-1.12,-1.02,1.24,1767182191290,224836892227535,STANDING
4.35,7.94,3.98,-1.12,-1.02,1.24,1767182191290,224836892227535,STANDING
5.24,7.98,5.23,-1.12,-0.84,1.02,1767182191310,224836912195035,STANDING
5.24,7.98,5.23,-1.12,-0.84,1.02,1767182191310,224836912195035,STANDING
4.35,7.8999996,4.74,-0.77,-0.76,0.78,1767182191331,224836932606129,STANDING
4.35,7.8999996,4.74,-0.77,-0.76,0.78,1767182191331,224836932606129,STANDING
4.69,7.41,4.42,-0.77,-0.76,0.78,1767182191351,224836953375660,STANDING
4.69,7.41,4.42,-0.77,-0.76,0.78,1767182191351,224836953375660,STANDING
5.45,7.3399997,4.49,-0.58,-0.90999997,1.09,1767182191389,224836992148421,STANDING
5.45,7.3399997,4.49,-0.58,-0.90999997,1.09,1767182191389,224836992148421,STANDING
5.45,7.3399997,4.49,-0.56,-0.81,1.1,1767182191409,224837012315035,STANDING
5.45,7.3399997,4.49,-0.56,-0.81,1.1,1767182191409,224837012315035,STANDING
6.21,7.77,6.17,-0.35,-0.52,0.78,1767182191429,224837032301910,STANDING
6.21,7.77,6.17,-0.35,-0.52,0.78,1767182191429,224837032301910,STANDING
6.3799996,7.5099998,5.5699997,0.14999999,-0.19999999,0.21,1767182191450,224837052593993,STANDING
6.3799996,7.5099998,5.5699997,0.14999999,-0.19999999,0.21,1767182191450,224837052593993,STANDING
5.08,7.21,4.44,0.16,-0.31,0.22999999,1767182191472,224837072813681,STANDING
5.08,7.21,4.44,0.16,-0.31,0.22999999,1767182191472,224837072813681,STANDING
5.72,6.87,4.16,0.049999997,-0.31,0.41,1767182191509,224837112125556,STANDING
5.72,6.87,4.16,0.049999997,-0.31,0.41,1767182191509,224837112125556,STANDING
5.72,6.87,4.16,0.049999997,-0.25,0.45,1767182191529,224837132112223,STANDING
5.72,6.87,4.16,0.049999997,-0.25,0.45,1767182191529,224837132112223,STANDING
6.8399997,6.75,4.33,0.049999997,-0.25,0.45,1767182191549,224837152330295,STANDING
6.8399997,6.75,4.33,0.049999997,-0.25,0.45,1767182191549,224837152330295,STANDING
6.0499997,6.72,4.6,0.03,-0.01,0.31,1767182191572,224837172729045,STANDING
6.0499997,6.72,4.6,0.03,-0.01,0.31,1767182191572,224837172729045,STANDING
5.39,6.91,4.72,0.03,0.14,-0.13,1767182191600,224837202669202,STANDING
5.39,6.91,4.72,0.03,0.14,-0.13,1767182191600,224837202669202,STANDING
6.25,6.5499997,3.77,0.099999994,0.099999994,-0.14,1767182191629,224837232126910,STANDING
6.25,6.5499997,3.77,0.099999994,0.099999994,-0.14,1767182191629,224837232126910,STANDING
6.25,6.5499997,3.77,0.19999999,0.13,-0.049999997,1767182191649,224837252444254,STANDING
6.25,6.5499997,3.77,0.19999999,0.13,-0.049999997,1767182191649,224837252444254,STANDING
6.5099998,6.69,3.81,-0.049999997,0.26,-0.21,1767182191670,224837273407379,STANDING
6.5099998,6.69,3.81,-0.049999997,0.26,-0.21,1767182191670,224837273407379,STANDING
5.56,7.12,4.89,-0.049999997,0.26,-0.21,1767182191690,224837293051129,STANDING
5.56,7.12,4.89,-0.049999997,0.26,-0.21,1767182191690,224837293051129,STANDING
5.56,7.12,4.89,0.03,0.29,-0.29999998,1767182191710,224837312928212,STANDING
5.56,7.12,4.89,0.03,0.29,-0.29999998,1767182191710,224837312928212,STANDING
5.44,6.8799996,4.66,0.08,0.28,-0.26999998,1767182191730,224837332452483,STANDING
5.44,6.8799996,4.66,0.08,0.28,-0.26999998,1767182191730,224837332452483,STANDING
4.71,7.1099997,4.92,0.08,0.28,-0.26999998,1767182191752,224837355021649,STANDING
4.71,7.1099997,4.92,0.08,0.28,-0.26999998,1767182191752,224837355021649,STANDING
5.5299997,7.37,5.35,0.22,-0.19,0.48999998,1767182191791,224837394154722,STANDING
5.5299997,7.37,5.35,0.22,-0.19,0.48999998,1767182191791,224837394154722,STANDING
6.54,4.31,3.58,0.42999998,-0.25,0.48999998,1767182191819,224837422138108,STANDING
6.54,4.31,3.58,0.42999998,-0.25,0.48999998,1767182191819,224837422138108,STANDING
6.0,5.2999997,3.32,-0.06,-0.32,0.44,1767182191840,224837443030920,STANDING
6.0,5.2999997,3.32,-0.06,-0.32,0.44,1767182191840,224837443030920,STANDING
5.27,5.04,4.11,-0.29999998,-0.07,0.19,1767182191869,224837472182639,STANDING
5.27,5.04,4.11,-0.29999998,-0.07,0.19,1767182191869,224837472182639,STANDING
5.3599997,5.18,4.58,-0.35,0.04,0.22999999,1767182191891,224837492167327,STANDING
5.3599997,5.18,4.58,-0.35,0.04,0.22999999,1767182191891,224837492167327,STANDING
4.7,5.89,4.8399997,-0.35,0.04,0.22999999,1767182191915,224837517838264,STANDING
4.7,5.89,4.8399997,-0.35,0.04,0.22999999,1767182191915,224837517838264,STANDING
4.74,6.1,3.12,-0.29999998,0.26999998,0.31,1767182191940,224837542473316,STANDING
4.74,6.1,3.12,-0.29999998,0.26999998,0.31,1767182191940,224837542473316,STANDING
4.74,6.0499997,3.33,-0.39999998,0.71,0.25,1767182191960,224837562273733,STANDING
4.74,6.0499997,3.33,-0.39999998,0.71,0.25,1767182191960,224837562273733,STANDING
1.0,4.73,9.28,-0.61,1.15,0.14999999,1767182191990,224837592611129,STANDING
1.0,4.73,9.28,-0.61,1.15,0.14999999,1767182191990,224837592611129,STANDING
2.46,4.91,0.76,-1.1,5.49,-1.4,1767182192033,224837632216493,STANDING
2.46,4.91,0.76,-1.1,5.49,-1.4,1767182192033,224837632216493,STANDING
2.36,5.14,9.139999,-0.44,4.5899997,-2.52,1767182192073,224837675866441,STANDING
2.36,5.14,9.139999,-0.44,4.5899997,-2.52,1767182192073,224837675866441,STANDING
1.93,7.22,8.23,-0.049999997,0.099999994,-2.32,1767182192099,224837702252431,STANDING
1.93,7.22,8.23,-0.049999997,0.099999994,-2.32,1767182192099,224837702252431,STANDING
3.6,5.62,7.43,0.19,-2.79,-1.31,1767182192129,224837732164254,STANDING
3.6,5.62,7.43,0.19,-2.79,-1.31,1767182192129,224837732164254,STANDING
2.25,5.6299996,5.92,0.19,-2.79,-1.31,1767182192150,224837752655087,STANDING
2.25,5.6299996,5.92,0.19,-2.79,-1.31,1767182192150,224837752655087,STANDING
2.24,8.26,6.8999996,-0.29,-0.59,-1.28,1767182192189,224837792524150,STANDING
2.24,8.26,6.8999996,-0.29,-0.59,-1.28,1767182192189,224837792524150,STANDING
2.1699998,8.03,7.12,-0.65,1.79,-1.55,1767182192210,224837812249202,STANDING
2.1699998,8.03,7.12,-0.65,1.79,-1.55,1767182192210,224837812249202,STANDING
1.76,8.099999,7.44,-0.65,1.79,-1.55,1767182192232,224837834754462,STANDING
1.76,8.099999,7.44,-0.65,1.79,-1.55,1767182192232,224837834754462,STANDING
1.36,8.48,7.37,-0.07,0.84,-0.85999995,1767182192265,224837862347483,STANDING
1.36,8.48,7.37,-0.07,0.84,-0.85999995,1767182192265,224837862347483,STANDING
1.11,8.23,7.5699997,0.16,0.58,-0.48,1767182192289,224837892150295,STANDING
1.11,8.23,7.5699997,0.16,0.58,-0.48,1767182192289,224837892150295,STANDING
1.11,8.23,7.5699997,0.24,0.69,-0.35999998,1767182192309,224837912145400,STANDING
1.11,8.23,7.5699997,0.24,0.69,-0.35999998,1767182192309,224837912145400,STANDING
0.91999996,7.75,8.29,0.24,0.69,-0.35999998,1767182192329,224837932215504,STANDING
0.91999996,7.75,8.29,0.24,0.69,-0.35999998,1767182192329,224837932215504,STANDING
0.96,7.89,8.72,0.21,0.83,-0.32999998,1767182192349,224837952118889,STANDING
0.96,7.89,8.72,0.21,0.83,-0.32999998,1767182192349,224837952118889,STANDING
1.16,7.49,8.62,0.5,0.37,-0.19999999,1767182192369,224837972292483,STANDING
1.16,7.49,8.62,0.5,0.37,-0.19999999,1767182192369,224837972292483,STANDING
1.2099999,7.45,8.51,0.94,-0.51,0.02,1767182192389,224837992121389,STANDING
1.2099999,7.45,8.51,0.94,-0.51,0.02,1767182192389,224837992121389,STANDING
1.15,7.5,8.07,0.94,-0.51,0.02,1767182192410,224838012676858,STANDING
1.15,7.5,8.07,0.94,-0.51,0.02,1767182192410,224838012676858,STANDING
1.04,7.6499996,8.0199995,0.47,-0.64,0.19,1767182192433,224838033928108,STANDING
1.04,7.6499996,8.0199995,0.47,-0.64,0.19,1767182192433,224838033928108,STANDING
1.37,7.72,7.5699997,0.13,-0.51,0.17,1767182192459,224838062142639,STANDING
1.37,7.72,7.5699997,0.13,-0.51,0.17,1767182192459,224838062142639,STANDING
1.49,7.27,7.49,-0.08,-0.47,0.11,1767182192482,224838082434775,STANDING
1.49,7.27,7.49,-0.08,-0.47,0.11,1767182192482,224838082434775,STANDING
1.3199999,7.56,7.0,-0.03,-0.79999995,0.19,1767182192509,224838112440243,STANDING
1.3199999,7.56,7.0,-0.03,-0.79999995,0.19,1767182192509,224838112440243,STANDING
1.3199999,7.56,7.0,0.34,-1.17,0.39,1767182192529,224838132148785,STANDING
1.3199999,7.56,7.0,0.34,-1.17,0.39,1767182192529,224838132148785,STANDING
1.37,7.75,6.7599998,0.34,-1.17,0.39,1767182192549,224838152218681,STANDING
1.37,7.75,6.7599998,0.34,-1.17,0.39,1767182192549,224838152218681,STANDING
1.54,7.5699997,6.69,0.5,-1.36,0.19,1767182192569,224838172158056,STANDING
1.54,7.5699997,6.69,0.5,-1.36,0.19,1767182192569,224838172158056,STANDING
1.8,7.1299996,6.6099997,0.5,-1.36,0.19,1767182192589,224838192394566,STANDING
1.8,7.1299996,6.6099997,0.5,-1.36,0.19,1767182192589,224838192394566,STANDING
1.8,7.1299996,6.6099997,0.34,-1.4,0.089999996,1767182192609,224838212099202,STANDING
1.8,7.1299996,6.6099997,0.34,-1.4,0.089999996,1767182192609,224838212099202,STANDING
1.74,7.3599997,6.56,0.34,-1.4,0.089999996,1767182192632,224838233510451,STANDING
1.74,7.3599997,6.56,0.34,-1.4,0.089999996,1767182192632,224838233510451,STANDING
2.02,7.45,6.3599997,0.31,-1.4399999,-0.07,1767182192659,224838262101910,STANDING
2.02,7.45,6.3599997,0.31,-1.4399999,-0.07,1767182192659,224838262101910,STANDING
2.1499999,7.49,6.02,0.28,-1.43,-0.14999999,1767182192679,224838282275295,STANDING
2.1499999,7.49,6.02,0.28,-1.43,-0.14999999,1767182192679,224838282275295,STANDING
2.31,7.6499996,5.19,0.16,-1.7199999,-0.28,1767182192709,224838312242431,STANDING
2.31,7.6499996,5.19,0.16,-1.7199999,-0.28,1767182192709,224838312242431,STANDING
2.6,8.38,5.35,-0.07,-1.4499999,-0.51,1767182192729,224838332218160,STANDING
2.6,8.38,5.35,-0.07,-1.4499999,-0.51,1767182192729,224838332218160,STANDING
2.78,8.3,5.31,-0.24,-1.0799999,-0.64,1767182192750,224838352899149,STANDING
2.78,8.3,5.31,-0.24,-1.0799999,-0.64,1767182192750,224838352899149,STANDING
2.9099998,8.82,5.25,-0.06,-1.28,-0.69,1767182192789,224838392566129,STANDING
2.9099998,8.82,5.25,-0.06,-1.28,-0.69,1767182192789,224838392566129,STANDING
3.11,8.97,5.0899997,0.02,-1.43,-0.48,1767182192809,224838412207743,STANDING
3.11,8.97,5.0899997,0.02,-1.43,-0.48,1767182192809,224838412207743,STANDING
3.5,8.92,5.0699997,0.02,-1.5,-0.42999998,1767182192829,224838432179202,STANDING
3.5,8.92,5.0699997,0.02,-1.5,-0.42999998,1767182192829,224838432179202,STANDING
4.0299997,8.45,4.89,0.049999997,-1.67,-0.45999998,1767182192852,224838453267431,STANDING
4.0299997,8.45,4.89,0.049999997,-1.67,-0.45999998,1767182192852,224838453267431,STANDING
3.56,7.91,5.0,-0.01,-1.79,-0.39999998,1767182192879,224838482154462,STANDING
3.56,7.91,5.0,-0.01,-1.79,-0.39999998,1767182192879,224838482154462,STANDING
3.99,8.139999,4.87,-0.12,-1.39,-0.32,1767182192910,224838513078264,STANDING
3.99,8.139999,4.87,-0.12,-1.39,-0.32,1767182192910,224838513078264,STANDING
4.0299997,7.73,4.5299997,0.099999994,-1.26,0.16,1767182192950,224838552617014,STANDING
4.0299997,7.73,4.5299997,0.099999994,-1.26,0.16,1767182192950,224838552617014,STANDING
4.1,7.77,4.7,-0.17,-0.68,0.12,1767182192979,224838582094357,STANDING
4.1,7.77,4.7,-0.17,-0.68,0.12,1767182192979,224838582094357,STANDING
4.49,7.2,4.67,-0.24,-0.57,0.099999994,1767182193010,224838612331335,STANDING
4.49,7.2,4.67,-0.24,-0.57,0.099999994,1767182193010,224838612331335,STANDING
4.87,7.33,4.94,-0.42999998,-0.35999998,-0.11,1767182193030,224838632518470,STANDING
4.87,7.33,4.94,-0.42999998,-0.35999998,-0.11,1767182193030,224838632518470,STANDING
4.73,7.5299997,4.93,-0.29999998,-0.42999998,-0.099999994,1767182193051,224838653922274,STANDING
4.73,7.5299997,4.93,-0.29999998,-0.42999998,-0.099999994,1767182193051,224838653922274,STANDING
4.73,7.5299997,4.93,-0.29999998,-0.42999998,-0.099999994,1767182193072,224838672929097,STANDING
4.73,7.5299997,4.93,-0.29999998,-0.42999998,-0.099999994,1767182193072,224838672929097,STANDING
3.98,8.09,4.5299997,0.0,-1.01,0.0,1767182193109,224838712168732,STANDING
3.98,8.09,4.5299997,0.0,-1.01,0.0,1767182193109,224838712168732,STANDING
4.0,8.07,4.49,0.06,-0.90999997,0.0,1767182193129,224838732205763,STANDING
4.0,8.07,4.49,0.06,-0.90999997,0.0,1767182193129,224838732205763,STANDING
3.85,8.059999,4.21,0.07,-0.89,-0.04,1767182193149,224838752342222,STANDING
3.85,8.059999,4.21,0.07,-0.89,-0.04,1767182193149,224838752342222,STANDING
3.6,7.93,3.86,0.04,-1.01,-0.07,1767182193169,224838772296440,STANDING
3.6,7.93,3.86,0.04,-1.01,-0.07,1767182193169,224838772296440,STANDING
3.6,7.93,3.86,-0.01,-1.22,0.12,1767182193189,224838792149670,STANDING
3.6,7.93,3.86,-0.01,-1.22,0.12,1767182193189,224838792149670,STANDING
3.6899998,8.04,3.76,-0.01,-1.22,0.12,1767182193209,224838812167638,STANDING
3.6899998,8.04,3.76,-0.01,-1.22,0.12,1767182193209,224838812167638,STANDING
3.98,7.8399997,3.9199998,-0.02,-1.16,0.14,1767182193229,224838832526232,STANDING
3.98,7.8399997,3.9199998,-0.02,-1.16,0.14,1767182193229,224838832526232,STANDING
4.0,7.8599997,3.9199998,0.01,-0.97999996,0.04,1767182193249,224838852216805,STANDING
4.0,7.8599997,3.9199998,0.01,-0.97999996,0.04,1767182193249,224838852216805,STANDING
4.15,8.389999,4.0,0.04,-0.77,-0.04,1767182193270,224838872691909,STANDING
4.15,8.389999,4.0,0.04,-0.77,-0.04,1767182193270,224838872691909,STANDING
4.3199997,8.55,4.17,0.049999997,-0.71,-0.17,1767182193291,224838892083784,STANDING
4.3199997,8.55,4.17,0.049999997,-0.71,-0.17,1767182193291,224838892083784,STANDING
4.66,8.7,4.12,0.049999997,-0.71,-0.17,1767182193311,224838912193680,STANDING
4.66,8.7,4.12,0.049999997,-0.71,-0.17,1767182193311,224838912193680,STANDING
3.3799999,9.389999,3.99,-0.14999999,-1.43,-0.29999998,1767182193337,224838935808471,STANDING
3.3799999,9.389999,3.99,-0.14999999,-1.43,-0.29999998,1767182193337,224838935808471,STANDING
4.52,7.8399997,2.44,-0.38,-0.82,-0.31,1767182193369,224838972135399,STANDING
4.52,7.8399997,2.44,-0.38,-0.82,-0.31,1767182193369,224838972135399,STANDING
5.15,8.15,2.5,-0.44,-0.62,-0.35,1767182193390,224838992614461,STANDING
5.15,8.15,2.5,-0.44,-0.62,-0.35,1767182193390,224838992614461,STANDING
5.5,7.96,3.06,-0.26,0.66999996,-0.13,1767182193419,224839022101232,STANDING
5.5,7.96,3.06,-0.26,0.66999996,-0.13,1767182193419,224839022101232,STANDING
5.46,8.11,3.4199998,0.12,0.61,0.12,1767182193439,224839042124722,STANDING
5.46,8.11,3.4199998,0.12,0.61,0.12,1767182193439,224839042124722,STANDING
5.29,8.47,3.8899999,0.22,0.51,0.29,1767182193462,224839062252690,STANDING
5.29,8.47,3.8899999,0.22,0.51,0.29,1767182193462,224839062252690,STANDING
5.73,7.73,5.14,0.12,0.39999998,0.45999998,1767182193489,224839092330086,STANDING
5.73,7.73,5.14,0.12,0.39999998,0.45999998,1767182193489,224839092330086,STANDING
5.8199997,7.91,5.46,0.84999996,-0.96,0.19999999,1767182193511,224839113817794,STANDING
5.8199997,7.91,5.46,0.84999996,-0.96,0.19999999,1767182193511,224839113817794,STANDING
4.95,7.2999997,3.46,1.02,-1.42,0.099999994,1767182193549,224839152601961,STANDING
4.95,7.2999997,3.46,1.02,-1.42,0.099999994,1767182193549,224839152601961,STANDING
4.95,7.2999997,3.46,0.83,-1.51,0.0,1767182193569,224839172119670,STANDING
4.95,7.2999997,3.46,0.83,-1.51,0.0,1767182193569,224839172119670,STANDING
3.98,6.96,2.6499999,0.83,-1.51,0.0,1767182193589,224839192405920,STANDING
3.98,6.96,2.6499999,0.83,-1.51,0.0,1767182193589,224839192405920,STANDING
3.9499998,6.74,2.62,0.42,-0.82,0.07,1767182193612,224839213242169,STANDING
3.9499998,6.74,2.62,0.42,-0.82,0.07,1767182193612,224839213242169,STANDING
3.74,6.97,2.27,0.37,-0.48999998,-0.099999994,1767182193639,224839242086024,STANDING
3.74,6.97,2.27,0.37,-0.48999998,-0.099999994,1767182193639,224839242086024,STANDING
4.04,7.48,2.1,0.19,-0.35999998,-0.31,1767182193665,224839262171180,STANDING
4.04,7.48,2.1,0.19,-0.35999998,-0.31,1767182193665,224839262171180,STANDING
4.92,7.3199997,1.78,0.03,-0.089999996,-0.68,1767182193689,224839292127274,STANDING
4.92,7.3199997,1.78,0.03,-0.089999996,-0.68,1767182193689,224839292127274,STANDING
4.92,7.8199997,1.1999999,0.32999998,-0.17,-0.97999996,1767182193709,224839312129045,STANDING
4.92,7.8199997,1.1999999,0.32999998,-0.17,-0.97999996,1767182193709,224839312129045,STANDING
4.97,7.91,1.09,0.62,-0.63,-0.91999996,1767182193729,224839332147795,STANDING
4.97,7.91,1.09,0.62,-0.63,-0.91999996,1767182193729,224839332147795,STANDING
4.66,7.5299997,0.47,0.48,-0.66999996,-0.81,1767182193749,224839352170763,STANDING
4.66,7.5299997,0.47,0.48,-0.66999996,-0.81,1767182193749,224839352170763,STANDING
4.49,7.5299997,0.59,-0.16,-0.21,-0.45,1767182193769,224839372187430,STANDING
4.49,7.5299997,0.59,-0.16,-0.21,-0.45,1767182193769,224839372187430,STANDING
4.56,8.13,1.62,-0.16,-0.21,-0.45,1767182193789,224839392122117,STANDING
4.56,8.13,1.62,-0.16,-0.21,-0.45,1767182193789,224839392122117,STANDING
4.69,8.57,2.01,0.06,0.22999999,-0.42999998,1767182193810,224839412352326,STANDING
4.69,8.57,2.01,0.06,0.22999999,-0.42999998,1767182193810,224839412352326,STANDING
4.4,9.05,2.0,-0.049999997,0.78,-0.35,1767182193830,224839432528888,STANDING
4.4,9.05,2.0,-0.049999997,0.78,-0.35,1767182193830,224839432528888,STANDING
4.63,9.74,1.86,-0.53999996,0.84,-0.28,1767182193850,224839452558836,STANDING
4.63,9.74,1.86,-0.53999996,0.84,-0.28,1767182193850,224839452558836,STANDING
5.0099998,10.36,1.75,-0.53,1.03,-0.14,1767182193890,224839492948784,STANDING
5.0099998,10.36,1.75,-0.53,1.03,-0.14,1767182193890,224839492948784,STANDING
4.93,8.84,3.58,-0.56,1.02,0.29999998,1767182193930,224839532243524,STANDING
4.93,8.84,3.58,-0.56,1.02,0.29999998,1767182193930,224839532243524,STANDING
5.0299997,8.67,4.42,-0.37,1.3299999,0.7,1767182193951,224839552179722,STANDING
5.0299997,8.67,4.42,-0.37,1.3299999,0.7,1767182193951,224839552179722,STANDING
5.27,8.04,5.0299997,-0.37,1.3299999,0.7,1767182193976,224839575232898,STANDING
5.27,8.04,5.0299997,-0.37,1.3299999,0.7,1767182193976,224839575232898,STANDING
4.27,8.5199995,5.64,0.26999998,0.01,0.5,1767182193999,224839602145972,STANDING
4.27,8.5199995,5.64,0.26999998,0.01,0.5,1767182193999,224839602145972,STANDING
3.98,7.98,4.75,-0.35999998,-0.31,0.25,1767182194019,224839622133211,STANDING
3.98,7.98,4.75,-0.35999998,-0.31,0.25,1767182194019,224839622133211,STANDING
